NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
698,CCC/C=C/C(=O)[C@H](C)O,24.06,Cyclodex_B,50,1,3,56.67,0,0,0,0,0,0,0,0,0,0
699,CCC/C=C/C(=O)[C@@H](C)O,24.85,Cyclodex_B,50,1,3,56.67,0,0,0,0,0,0,0,0,0,0
700,CC1=CC[C@@H]2C[C@H]1C2(C)C,23.66,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
701,CC1=CC[C@H]2C[C@@H]1C2(C)C,22.93,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
702,CC1([C@@H]2CCC(=C)[C@H]1C2)C,27.65,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
703,CC1([C@H]2CCC(=C)[C@@H]1C2)C,28,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
704,CC1=CC[C@@H](CC1)C(=C)C,29.47,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
705,CC1=CC[C@H](CC1)C(=C)C,29.1,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
706,CC(=CCC[C@](C)(C=C)O)C,45.1,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
707,CC(=CCC[C@@](C)(C=C)O)C,45.3,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
708,C[C@@H]1CCC(=C(C)C)C(=O)C1,53.4,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
709,C[C@H]1CCC(=C(C)C)C(=O)C1,53.8,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
710,C[C@@H](CCC=C(C)C)O,26.1,Cyclodex_B,50,1,2.5,60,3,0,0,0,0,0,0,0,0,0
711,C[C@H](CCC=C(C)C)O,26.38,Cyclodex_B,50,1,2.5,60,3,0,0,0,0,0,0,0,0,0
712,C=C[C@]1(C)CC[C@@H](O)C(C)(C)O1,8.1,Cyclodex_B,50,1,15,15.3,0,0,0,0,0,0,0,0,0,0
713,C=C[C@@]1(C)CC[C@H](O)C(C)(C)O1,8.2,Cyclodex_B,50,1,15,15.3,0,0,0,0,0,0,0,0,0,0
714,C=C[C@]1(C)CC[C@H](O)C(C)(C)O1,8.5,Cyclodex_B,50,1,15,15.3,0,0,0,0,0,0,0,0,0,0
715,C=C[C@@]1(C)CC[C@@H](O)C(C)(C)O1,8.75,Cyclodex_B,50,1,15,15.3,0,0,0,0,0,0,0,0,0,0
716,CC(=O)O[C@@H](C)CC/C=C(\C)CCC=C(C)C,53.993,Cyclodex_B,50,1,3,56.7,0,0,0,0,0,0,0,0,0,0
717,CC(=O)O[C@H](C)CC/C=C(\C)CCC=C(C)C,54.66,Cyclodex_B,50,1,3,56.7,0,0,0,0,0,0,0,0,0,0
718,CC1=CC[C@H]2C[C@@H]1C2(C)C,24.022,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
719,CC1=CC[C@@H]2C[C@H]1C2(C)C,24.831,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
720,CC(C)[C@]12CCC(=C)[C@H]1C2,26.344,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
721,CC(C)[C@@]12CCC(=C)[C@@H]1C2,27.299,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
722,CC1([C@@H]2CC[C@@H](C2)C1=C)C,26.839,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
723,CC1([C@H]2CC[C@H](C2)C1=C)C,27.42,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
724,CC1=CC[C@@H]2[C@H](C1)C2(C)C,28.53,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
725,CC1=CC[C@H]2[C@@H](C1)C2(C)C,28.94,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
726,CC1([C@@H]2CCC(=C)[C@H]1C2)C,28.86,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
727,CC1([C@H]2CCC(=C)[C@@H]1C2)C,29.216,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
728,CC1=CC[C@H](CC1)C(=C)C,30.577,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
729,CC1=CC[C@@H](CC1)C(=C)C,30.957,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
730,CC(C)[C@@H]1CCC(=C)C=C1,32.023,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
731,CC(C)[C@H]1CCC(=C)C=C1,32.36,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
732,CC(=CCC[C@](C)(C=C)O)C,46.81,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
733,CC(=CCC[C@@](C)(C=C)O)C,47.221,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
734,CC1=CC[C@](CC1)(C(C)C)O,53.915,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
735,CC1=CC[C@@](CC1)(C(C)C)O,54.242,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
736,CC1=CC[C@@H](CC1)C(C)(C)O,57.613,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
737,CC1=CC[C@H](CC1)C(C)(C)O,57.912,Cyclodex_B,40,5,106.7,0,0,0,0,0,0,0,0,0,0,0
738,CCC[C@H](C(=O)C)O,13.5,Cyclodex_B,50,1,3,56.7,20,0,0,0,0,0,0,0,0,0
739,CCC[C@@H](C(=O)C)O,14.62,Cyclodex_B,50,1,3,56.7,20,0,0,0,0,0,0,0,0,0
740,CCC[C@@H]([C@H](C)O)O,22,Cyclodex_B,50,1,3,56.7,20,0,0,0,0,0,0,0,0,0
741,CCC[C@H]([C@@H](C)O)O,22.4,Cyclodex_B,50,1,3,56.7,20,0,0,0,0,0,0,0,0,0
742,CCC[C@@H]([C@@H](C)O)O,23.2,Cyclodex_B,50,1,3,56.7,20,0,0,0,0,0,0,0,0,0
743,CCC[C@H]([C@H](C)O)O,23.5,Cyclodex_B,50,1,3,56.7,20,0,0,0,0,0,0,0,0,0
744,CC1=CC[C@H]2C[C@@H]1C2(C)C,25.4,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
745,CC1=CC[C@@H]2C[C@H]1C2(C)C,26.25,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
746,CC(C)[C@]12CCC(=C)[C@H]1C2,27.6,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
747,CC(C)[C@@]12CCC(=C)[C@@H]1C2,28.95,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
748,CC1([C@@H]2CC[C@@H](C2)C1=C)C,28.3,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
749,CC1([C@H]2CC[C@H](C2)C1=C)C,29.6,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
750,CC1([C@@H]2CCC(=C)[C@H]1C2)C,30.4,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
751,CC1([C@H]2CCC(=C)[C@@H]1C2)C,30.8,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
752,CC1=CC[C@H](CC1)C(=C)C,32.15,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
753,CC1=CC[C@@H](CC1)C(=C)C,32.55,Cyclodex_B,40,0,1.5,80,5,0,0,0,0,0,0,0,0,0
754,CC1=CC[C@H]2C[C@@H]1C2(C)C,25.4,Cyclodex_B,40,5,1.5,93.3,0,0,0,0,0,0,0,0,0,0
755,CC1=CC[C@@H]2C[C@H]1C2(C)C,26.4,Cyclodex_B,40,5,1.5,93.3,0,0,0,0,0,0,0,0,0,0
756,CC1([C@@H]2CCC(=C)[C@H]1C2)C,30.2,Cyclodex_B,40,5,1.5,93.3,0,0,0,0,0,0,0,0,0,0
757,CC1([C@H]2CCC(=C)[C@@H]1C2)C,30.4,Cyclodex_B,40,5,1.5,93.3,0,0,0,0,0,0,0,0,0,0
758,CC(C)[C@@H]1CCC(=C)C=C1,33.8,Cyclodex_B,40,5,1.5,93.3,0,0,0,0,0,0,0,0,0,0
759,CC(C)[C@H]1CCC(=C)C=C1,34.2,Cyclodex_B,40,5,1.5,93.3,0,0,0,0,0,0,0,0,0,0
760,CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O,50.37,Cyclodex_B,50,5,5,4,0,2.5,52,0,0,0,0,0,0,0
761,CC1=CC[C@@H](CC1)[C@@](C)(CCC=C(C)C)O,50.48,Cyclodex_B,50,5,5,4,0,2.5,52,0,0,0,0,0,0,0
762,CC1=CC[C@H]2C[C@@H]1C2(C)C,22.7,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
763,CC1=CC[C@@H]2C[C@H]1C2(C)C,23.5,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
764,CC1([C@@H]2CC[C@@H](C2)C1=C)C,25.4,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
765,CC1([C@H]2CC[C@H](C2)C1=C)C,26.1,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
766,CC1([C@@H]2CCC(=C)[C@H]1C2)C,27.5,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
767,CC1([C@H]2CCC(=C)[C@@H]1C2)C,27.9,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
768,CC1=CC[C@H](CC1)C(=C)C,29,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
769,CC1=CC[C@@H](CC1)C(=C)C,29.4,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
770,CC(C)[C@@H]1CCC(=C)C=C1,30.3,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
771,CC(C)[C@H]1CCC(=C)C=C1,30.5,Cyclodex_B,40,5,1.5,80,0,0,0,0,0,0,0,0,0,0
772,[H][C@]1(C(=C)Cl)CO1,6.5,Cyclodex_B,40,1,5,2,7,0,0,0,0,0,0,0,0,0
773,[H][C@@]1(C(=C)Cl)CO1,6.65,Cyclodex_B,40,1,5,2,7,0,0,0,0,0,0,0,0,0
774,CC[C@H](OC(C)=O)C(C)C,24.68,Cyclodex_B,40,1,1,60,0,0,0,0,0,0,0,0,0,0
775,CC[C@@H](OC(C)=O)C(C)C,25.91,Cyclodex_B,40,1,1,60,0,0,0,0,0,0,0,0,0,0
776,O=C1OCC(C)(C)[C@@H]1O,10.6,Cyclodex_B,124.85,0,0,0,0,0,0,0,0,0,0,0,0,0
777,O=C1OCC(C)(C)[C@H]1O,11.2,Cyclodex_B,124.85,0,0,0,0,0,0,0,0,0,0,0,0,0
778,C(=O)(O[C@@]([H])(C)C/C=C\C/C=C\CCCCC)C,19.9,Cyclodex_B,150,0,0,0,0,0,0,0,0,0,0,0,0,0
779,C(=O)(O[C@]([H])(C)C/C=C\C/C=C\CCCCC)C,20.4,Cyclodex_B,150,0,0,0,0,0,0,0,0,0,0,0,0,0
780,CC1=CC[C@H](CC1)C(=C)C,14.75,Cyclodex_B,40,2,4,47.5,0,0,0,0,0,0,0,0,0,0
781,CC1=CC[C@@H](CC1)C(=C)C,14.95,Cyclodex_B,40,2,4,47.5,0,0,0,0,0,0,0,0,0,0
782,CC(=O)O[C@H](C)CC/C=C(\C)CCC=C(C)C,51.33,Cyclodex_B,50,1,2.5,60,5,0,0,0,0,0,0,0,0,0
783,CC(=O)O[C@@H](C)CC/C=C(\C)CCC=C(C)C,51.72,Cyclodex_B,50,1,2.5,60,5,0,0,0,0,0,0,0,0,0
784,CC[C@H](CC(=O)OC)C(C)C,23.05,Cyclodex_B,30,1,15,2.3,21.67,10,17.5,0,0,0,0,0,0,0
785,CC[C@@H](CC(=O)OC)C(C)C,22.72,Cyclodex_B,30,1,15,2.3,21.67,10,17.5,0,0,0,0,0,0,0
786,CCC[C@@H](O)C(C)=O,10.56,Cyclodex_B,50,1,5,16,10,0,0,0,0,0,0,0,0,0
787,CCC[C@H](O)C(C)=O,11.1,Cyclodex_B,50,1,5,16,10,0,0,0,0,0,0,0,0,0
788,CC[C@@H](C)CO,13.74,Cyclodex_B,40,10,5,32,0,0,0,0,0,0,0,0,0,0
789,CC[C@H](C)CO,13.87,Cyclodex_B,40,10,5,32,0,0,0,0,0,0,0,0,0,0
790,O(C(=O)[C@H](O)C1=CC=CC=C1)C,29.9,Cyclodex_B,109.85,0,0,0,0,0,0,0,0,0,0,0,0,0
791,O(C(=O)[C@@H](O)C1=CC=CC=C1)C,30.9,Cyclodex_B,109.85,0,0,0,0,0,0,0,0,0,0,0,0,0
792,[C@H](O)(C(OC)OC)C,8.6,Cyclodex_B,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0
793,[C@@H](O)(C(OC)OC)C,9.1,Cyclodex_B,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0
794,C(=C/C([C@@H](/C=C(C)\C=C\C)C)=O)\C,23.2,Cyclodex_B,120,0,0,0,0,0,0,0,0,0,0,0,0,0
795,C(=C/C([C@H](/C=C(C)\C=C\C)C)=O)\C,24,Cyclodex_B,120,0,0,0,0,0,0,0,0,0,0,0,0,0
796,C/C=C/C(=O)[C@H](C)/C=C(C)/C=C/C,29.8,Cyclodex_B,120,0,0,0,0,0,0,0,0,0,0,0,0,0
797,C/C=C/C(=O)[C@@H](C)/C=C(C)/C=C/C,30.5,Cyclodex_B,120,0,0,0,0,0,0,0,0,0,0,0,0,0
798,C(=C/C([C@@H](/C=C(C)\C=C\C)C)=O)\C,20,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
799,C(=C/C([C@H](/C=C(C)\C=C\C)C)=O)\C,20.3,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
800,C/C=C/C(=O)[C@H](C)/C=C(C)/C=C/C,23.1,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
801,C/C=C/C(=O)[C@@H](C)/C=C(C)/C=C/C,23.3,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
802,CCCCCC[C@@H]1CCC(=O)O1,31.35,Cyclodex_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
803,CCCCCC[C@H]1CCC(=O)O1,31.63,Cyclodex_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
804,CCCCCCCC[C@@H]1CCC(=O)O1,65.9,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
805,CCCCCCCC[C@H]1CCC(=O)O1,66.38,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
806,CC[C@H](C)COC(=O)C,22.86,Cyclodex_B,30,12,3,23.3,0,5,10,0,15,4.7,10,0,0,0
807,CC[C@@H](C)COC(=O)C,23.13,Cyclodex_B,30,12,3,23.3,0,5,10,0,15,4.7,10,0,0,0
808,O=C1OCC(C)(C)[C@@H]1O,10.6,Cyclodex_B,124.85,0,0,0,0,0,0,0,0,0,0,0,0,0
809,O=C1OCC(C)(C)[C@H]1O,11.2,Cyclodex_B,124.85,0,0,0,0,0,0,0,0,0,0,0,0,0
810,[C@H](O)(C(OC)OC)C,9.4,Cyclodex_B,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0
811,[C@@H](O)(C(OC)OC)C,9.9,Cyclodex_B,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0
812,[H][C@](O)(C1=CC=CC=C1)C(F)(F)F,25,Cyclodex_B,69.85,5,5,9,18,0,0,0,0,0,0,0,0,0
813,[H][C@@](O)(C1=CC=CC=C1)C(F)(F)F,25.9,Cyclodex_B,69.85,5,5,9,18,0,0,0,0,0,0,0,0,0
814,C=C[C@]1(C)CC[C@@H](O)C(C)(C)O1,14.6,Cyclodex_B,110,11.5,5,2,20,0,0,0,0,0,0,0,0,0
815,C=C[C@@]1(C)CC[C@H](O)C(C)(C)O1,14.95,Cyclodex_B,110,11.5,5,2,20,0,0,0,0,0,0,0,0,0
816,C=C[C@]1(C)CC[C@H](O)C(C)(C)O1,15.25,Cyclodex_B,110,11.5,5,2,20,0,0,0,0,0,0,0,0,0
817,C=C[C@@]1(C)CC[C@@H](O)C(C)(C)O1,15.6,Cyclodex_B,110,11.5,5,2,20,0,0,0,0,0,0,0,0,0
818,C=C[C@]1(C)CC[C@@H](O)C(C)(C)O1,15.5,Cyclodex_B,80,1,5,8,20,0,0,0,0,0,0,0,0,0
819,C=C[C@@]1(C)CC[C@H](O)C(C)(C)O1,15.8,Cyclodex_B,80,1,5,8,20,0,0,0,0,0,0,0,0,0
820,C=C[C@]1(C)CC[C@H](O)C(C)(C)O1,16.2,Cyclodex_B,80,1,5,8,20,0,0,0,0,0,0,0,0,0
821,C=C[C@@]1(C)CC[C@@H](O)C(C)(C)O1,16.55,Cyclodex_B,80,1,5,8,20,0,0,0,0,0,0,0,0,0
822,O=C1OCC(C)(C)[C@@H]1O,10.6,Cyclodex_B,124.85,0,0,0,0,0,0,0,0,0,0,0,0,0
823,O=C1OCC(C)(C)[C@H]1O,11.2,Cyclodex_B,124.85,0,0,0,0,0,0,0,0,0,0,0,0,0
824,O(C(=O)[C@H](O)C1=CC=CC=C1)C,29.9,Cyclodex_B,109.85,0,0,0,0,0,0,0,0,0,0,0,0,0
825,O(C(=O)[C@@H](O)C1=CC=CC=C1)C,30.9,Cyclodex_B,109.85,0,0,0,0,0,0,0,0,0,0,0,0,0
826,[C@H](O)(C(OC)OC)C,8.6,Cyclodex_B,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0
827,[C@@H](O)(C(OC)OC)C,9.1,Cyclodex_B,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0
828,C[C@H](C1=CC=C(C=C1)F)O,14.8,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
829,C[C@@H](C1=CC=C(C=C1)F)O,15.3,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
830,C[C@H](C1=CC=C(C=C1)C(F)(F)F)O,18.1,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
831,C[C@@H](C1=CC=C(C=C1)C(F)(F)F)O,19,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
832,C[C@H](C1=C(C=C(C=C1)C(F)(F)F)C(F)(F)F)O,13.4,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
833,C[C@@H](C1=C(C=C(C=C1)C(F)(F)F)C(F)(F)F)O,12.9,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
834,C[C@H](C1=CC=CC=C1Cl)O,16.5,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
835,C[C@@H](C1=CC=CC=C1Cl)O,17.6,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
836,C[C@H](C1=CC2=CC=CC=C2C=C1)O,32.6,Cyclodex_B,160,0,0,0,0,0,0,0,0,0,0,0,0,0
837,C[C@@H](C1=CC2=CC=CC=C2C=C1)O,33.1,Cyclodex_B,160,0,0,0,0,0,0,0,0,0,0,0,0,0
838,C[C@H](C1=CC=NC=C1)O,32.4,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
839,C[C@@H](C1=CC=NC=C1)O,33.2,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
840,C[C@H](C1=CN=CC=C1)O,29,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
841,C[C@@H](C1=CN=CC=C1)O,29.9,Cyclodex_B,135,0,0,0,0,0,0,0,0,0,0,0,0,0
842,C[C@H](C1=CSC=C1)O,35.7,Cyclodex_B,115,0,0,0,0,0,0,0,0,0,0,0,0,0
843,C[C@@H](C1=CSC=C1)O,37,Cyclodex_B,115,0,0,0,0,0,0,0,0,0,0,0,0,0
844,CCCCC[C@@H](C)O,35.4,Cyclodex_B,80,0,0,0,0,0,0,0,0,0,0,0,0,0
845,CCCCC[C@H](C)O,40.8,Cyclodex_B,80,0,0,0,0,0,0,0,0,0,0,0,0,0
846,[H][C@](O)(C1=CC=CC=C1)C(F)(F)F,25,Cyclodex_B,69.85,5,5,9,18,0,0,0,0,0,0,0,0,0
847,[H][C@@](O)(C1=CC=CC=C1)C(F)(F)F,25.9,Cyclodex_B,69.85,5,5,9,18,0,0,0,0,0,0,0,0,0
848,CN1CCC[C@@H]1C2=CN=CC=C2,73.96,Cyclodex_B,70,2,0.5,80,0,50,2.2,30,0,0,0,0,0,0
849,CN1CCC[C@H]1C2=CN=CC=C2,73.41,Cyclodex_B,70,2,0.5,80,0,50,2.2,30,0,0,0,0,0,0
850,ClC[C@@H](Br)CBr,9.215,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
851,ClC[C@H](Br)CBr,9.215,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
852,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,19.155,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
853,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,19.155,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
854,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@H]12,20.758,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
855,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@H]12,20.758,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
856,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@@H]12,20.758,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
857,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@@H]12,20.758,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
858,CCO[P@](=S)(CC)Sc1ccccc1,29.642,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
859,CCO[P@@](=S)(CC)Sc1ccccc1,29.642,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
860,CO[P@]1(=S)OCc2ccccc2O1,28.589,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
861,CO[P@@]1(=S)OCc2ccccc2O1,28.589,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
862,C=C[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,40.551,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
863,C=C[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,40.551,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
864,CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,46.307,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
865,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,46.307,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
866,CCO[C@H]1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,49.087,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
867,CCO[C@@H]1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,49.087,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
868,CCOC(=O)[C@@H](SP(=S)(OC)OC)c1ccccc1,52.954,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
869,CCOC(=O)[C@H](SP(=S)(OC)OC)c1ccccc1,52.954,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
870,CCOC(=O)[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,55.821,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
871,CCOC(=O)[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,55.821,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
872,CCCS[P@](=S)(OCC)Oc1ccc(Cl)cc1Cl,54.797,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
873,CCCS[P@@](=S)(OCC)Oc1ccc(Cl)cc1Cl,54.797,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
874,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,58.003,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
875,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,58.003,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
876,C[C@@]12C[C@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,58.259,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
877,C[C@@]12C[C@@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,58.259,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
878,C[C@]12C[C@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,58.259,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
879,C[C@]12C[C@@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,58.259,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
880,CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,58.953,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
881,CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,58.953,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
882,CCO[P@@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],61.058,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
883,CCO[P@@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],61.058,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
884,CCO[P@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],61.058,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
885,CCO[P@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],61.058,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
886,CCCS[P@](=O)(OCC)Oc1ccc(Br)cc1Cl,58.657,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
887,CCCS[P@@](=O)(OCC)Oc1ccc(Br)cc1Cl,58.657,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
888,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,61.771,Cyclodex_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
